GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
0600000US0900967610,0900967610,"Seymour town, New Haven County, Connecticut",6444,181,4906,277,3616,205,2913,212,1351,156,1562,215,703,179,188,80,54,45,134,67,515,156,221,118,294,110,1290,236,1538,259,711,157,336,119,115,72,221,110,375,120,82,87,65,84,17,27,293,122,177,89,116,100,827,213
0600000US0900969640,0900969640,"Southbury town, New Haven County, Connecticut",7423,510,6638,494,4464,327,4063,301,1736,165,2327,246,401,121,104,52,26,29,78,50,297,106,151,75,146,65,2174,332,785,158,219,86,164,83,71,62,93,56,55,41,0,123,0,123,0,123,55,41,13,21,42,39,566,136
0600000US0900978740,0900978740,"Wallingford town, New Haven County, Connecticut",17573,383,12755,418,9634,273,8273,316,3655,244,4618,301,1361,239,372,135,133,77,239,104,989,202,533,159,456,139,3121,354,4818,356,2145,289,1098,211,391,151,707,171,1047,232,370,139,147,91,223,106,677,181,478,144,199,120,2673,328
0600000US0900980070,0900980070,"Waterbury town, New Haven County, Connecticut",43689,862,21592,710,15011,491,11369,485,4253,389,7116,404,3642,392,1022,237,381,138,641,196,2620,310,1059,211,1561,244,6581,592,22097,727,12145,616,3832,414,2030,314,1802,312,8313,602,1091,285,699,219,392,188,7222,490,5642,473,1580,311,9952,734
0600000US0900982870,0900982870,"West Haven town, New Haven County, Connecticut",21641,709,13058,609,9889,542,7522,424,3080,346,4442,375,2367,362,576,218,289,143,287,154,1791,304,460,146,1331,260,3169,401,8583,622,4253,429,1797,272,820,227,977,216,2456,352,543,187,270,127,273,148,1913,328,1234,282,679,202,4330,433
0600000US0900987560,0900987560,"Wolcott town, New Haven County, Connecticut",5929,200,5353,225,4240,177,3579,175,1544,154,2035,194,661,152,182,86,59,58,123,69,479,113,356,105,123,60,1113,200,576,140,228,90,163,90,114,76,49,45,65,45,0,123,0,123,0,123,65,45,25,28,40,37,348,116
0600000US0900987700,0900987700,"Woodbridge town, New Haven County, Connecticut",3386,153,3174,162,2574,105,2277,122,905,114,1372,132,297,99,71,52,0,123,71,52,226,85,154,76,72,53,600,168,212,93,48,49,48,49,48,49,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,164,87
0600000US0901100000,0901100000,"County subdivisions not defined, New London County, Connecticut",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0901106820,0901106820,"Bozrah town, New London County, Connecticut",1098,48,917,66,709,50,572,65,226,57,346,68,137,44,42,26,24,21,18,16,95,42,65,33,30,22,208,68,181,51,85,44,49,43,7,11,42,43,36,19,0,123,0,123,0,123,36,19,29,19,7,11,96,43
0600000US0901115910,0901115910,"Colchester town, New London County, Connecticut",5836,208,4895,250,4091,199,3498,222,1845,187,1653,198,593,156,191,95,113,82,78,48,402,138,282,126,120,57,804,206,941,151,468,130,169,79,121,72,48,38,299,130,33,36,14,22,19,29,266,131,193,116,73,67,473,115
0600000US0901123400,0901123400,"East Lyme town, New London County, Connecticut",7042,229,5873,227,4447,193,3891,204,1461,162,2430,207,556,142,125,71,35,27,90,65,431,116,294,103,137,69,1426,193,1169,188,524,140,289,114,157,94,132,60,235,95,27,25,19,22,8,14,208,91,115,82,93,60,645,146
0600000US0901129910,0901129910,"Franklin town, New London County, Connecticut",759,60,663,58,535,50,458,40,185,23,273,37,77,28,27,20,8,9,19,18,50,20,31,14,19,11,128,32,96,28,31,17,28,18,19,17,9,10,3,4,0,123,0,123,0,123,3,4,3,4,0,123,65,27
0600000US0901133900,0901133900,"Griswold town, New London County, Connecticut",4901,275,3614,206,2645,186,2214,190,787,143,1427,183,431,120,253,123,138,89,115,73,178,88,144,78,34,34,969,230,1287,266,412,143,132,74,59,48,73,58,280,122,67,77,0,123,67,77,213,109,144,94,69,52,875,218
0600000US0901134250,0901134250,"Groton town, New London County, Connecticut",15955,348,8271,356,5750,283,4574,312,1656,207,2918,260,1176,203,372,110,125,77,247,84,804,173,308,112,496,132,2521,255,7684,408,4212,314,2687,246,1645,222,1042,191,1525,253,365,161,229,145,136,83,1160,222,835,174,325,131,3472,388
0600000US0901142390,0901142390,"Lebanon town, New London County, Connecticut",2801,194,2438,183,1875,150,1406,172,507,132,899,155,469,150,202,88,107,66,95,59,267,119,120,78,147,97,563,175,363,162,144,100,77,57,0,123,77,57,67,81,0,123,0,123,0,123,67,81,67,81,0,123,219,125
0600000US0901142600,0901142600,"Ledyard town, New London County, Connecticut",5584,206,4716,256,3719,246,3354,244,1421,157,1933,210,365,118,134,75,66,49,68,56,231,99,117,80,114,66,997,185,868,167,404,140,282,119,195,103,87,57,122,97,70,79,57,74,13,22,52,67,52,67,0,123,464,143
0600000US0901143230,0901143230,"Lisbon town, New London County, Connecticut",1620,101,1488,101,1138,94,1024,102,456,82,568,107,114,68,39,41,0,123,39,41,75,47,64,45,11,17,350,121,132,62,75,48,53,46,9,15,44,43,22,18,0,123,0,123,0,123,22,18,22,18,0,123,57,38
0600000US0901144210,0901144210,"Lyme town, New London County, Connecticut",990,59,865,75,651,63,586,72,178,45,408,71,65,34,26,20,20,17,6,9,39,28,5,9,34,26,214,72,125,65,79,60,24,18,17,16,7,10,55,54,0,123,0,123,0,123,55,54,55,54,0,123,46,30
0600000US0901148900,0901148900,"Montville town, New London County, Connecticut",6759,263,5265,308,4152,252,3564,262,1203,176,2361,211,588,171,138,90,71,74,67,53,450,141,247,102,203,101,1113,213,1494,275,740,220,413,174,173,125,240,127,327,155,69,82,10,16,59,81,258,129,210,120,48,40,754,213
0600000US0901152350,0901152350,"New London town, New London County, Connecticut",10223,439,3884,337,2415,270,1648,224,431,141,1217,183,767,157,232,105,69,58,163,96,535,124,223,86,312,101,1469,239,6339,395,2801,297,1274,227,630,148,644,197,1527,259,420,173,327,163,93,68,1107,222,840,211,267,110,3538,361
0600000US0901155500,0901155500,"North Stonington town, New London County, Connecticut",2112,86,1989,107,1517,115,1302,112,548,87,754,115,215,95,75,71,20,22,55,69,140,67,56,56,84,49,472,134,123,79,61,56,50,55,0,123,50,55,11,16,0,123,0,123,0,123,11,16,0,123,11,16,62,58
0600000US0901156270,0901156270,"Norwich town, New London County, Connecticut",16167,574,9236,518,6479,400,5229,347,1927,229,3302,311,1250,260,250,100,112,60,138,73,1000,244,530,186,470,159,2757,324,6931,460,3364,350,1253,235,543,151,710,158,2111,304,463,164,236,114,227,113,1648,287,1153,239,495,167,3567,349
0600000US0901157040,0901157040,"Old Lyme town, New London County, Connecticut",3190,132,2664,145,2056,122,1748,129,592,101,1156,126,308,85,56,43,31,44,25,30,252,75,156,75,96,49,608,137,526,122,210,77,105,64,70,55,35,32,105,51,52,33,34,27,18,21,53,42,15,17,38,39,316,110
0600000US0901162150,0901162150,"Preston town, New London County, Connecticut",1810,100,1620,122,1349,101,1224,100,412,83,812,98,125,60,19,21,0,123,19,21,106,56,44,37,62,42,271,90,190,80,134,67,55,41,0,123,55,41,79,50,19,21,9,14,10,16,60,46,60,46,0,123,56,40
0600000US0901166210,0901166210,"Salem town, New London County, Connecticut",1572,89,1446,88,1164,93,1040,102,443,64,597,101,124,60,34,32,18,19,16,25,90,48,78,45,12,19,282,78,126,62,50,36,22,23,0,123,22,23,28,25,0,123,0,123,0,123,28,25,28,25,0,123,76,54
